review_id,asin,product_title,customer_id,marketplace,star_rating,review_headline,review_body,review_date,verified_purchase,vine_program,helpful_votes
RSCEU3617JG,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-00420,US,5,"Five stars, would buy again",I've been using the play kitchen set for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-02-16,Y,N,3
RV5AHVYXV0Y,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-00905,US,5,Best purchase this year,This is my second play kitchen set from KiddoCraft and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-05-29,Y,N,5
RD1Q0GDZ5EH,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-01127,US,5,Best purchase this year,"Really impressed with the build quality of this play kitchen set. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-07-06,Y,N,1
RVVFNL01ML2,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-01281,US,5,Exactly as described,I've been using the play kitchen set for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-04-30,Y,N,2
R5P455EUQ4U,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-00043,US,2,Quality could be better,Not thrilled with this play kitchen set. It feels flimsy and the performance is inconsistent. I probably wouldn't buy from KiddoCraft again.,2025-06-26,Y,N,5
R48VZFQ7HG0,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,GUEST-74000,US,3,Mixed feelings,Average play kitchen set. It does the job but there's nothing special about it. If you're on a budget it's acceptable.,2026-06-01,Y,N,1
R3TLYZNN05A,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-01585,US,5,Exceeded my expectations,I've been using the play kitchen set for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-07-21,Y,N,0
R0CNELTY9CK,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-01645,US,5,Love it!,I've been using the play kitchen set for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-01-04,Y,N,0
R826DNGYLMT,B0HE56LV1G,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,CUST-00264,US,5,Exactly as described,I've been using the play kitchen set for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-08-11,N,N,8
RU3SY6NXU7E,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00211,US,1,Waste of money,This magnetic tiles is a complete waste of money. It broke within days and the seller was unhelpful. Stay away from CloudNest.,2025-10-10,N,N,0
RUA4AZMSCLU,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00101,US,1,Terrible product,,2026-07-11,Y,N,2
RE9ZCCQPQ8Q,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00181,US,2,Not what I expected,This magnetic tiles stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-05-01,Y,N,0
R0YQ8CV58Y0,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-01559,US,4,"Good, with minor nitpicks",Happy with this magnetic tiles. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-05-12,Y,N,1
RYWD3DGX6PK,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00370,US,5,Exceeded my expectations,"Really impressed with the build quality of this magnetic tiles. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-12-18,Y,N,2
RLMY5B1GA4N,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,GUEST-13420,US,5,"Five stars, would buy again",I've been using the magnetic tiles for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-02-08,Y,N,0
RKPZPPJ4KY7,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-01609,US,5,Love it!,I've been using the magnetic tiles for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-06-22,Y,N,0
RS9L6QAFA0H,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,GUEST-29372,US,5,"Five stars, would buy again",I've been using the magnetic tiles for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-03-23,Y,N,1
RT2ZDEBW56C,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-01247,US,1,Waste of money,Arrived damaged and non-functional. The magnetic tiles feels like cheap plastic. Very disappointed with this purchase.,2025-05-10,Y,N,2
RQH6ZWRF0B6,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00015,US,5,Best purchase this year,This is my second magnetic tiles from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-06-18,Y,N,0
RXUQDUHPP5P,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00470,US,5,"Five stars, would buy again","Really impressed with the build quality of this magnetic tiles. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-11-23,Y,N,2
RLM39PCKUH8,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00508,US,2,Quality could be better,This magnetic tiles stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2025-02-10,Y,N,2
R0AC3WN3K51,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00631,US,2,Disappointed,Not thrilled with this magnetic tiles. It feels flimsy and the performance is inconsistent. I probably wouldn't buy from CloudNest again.,2025-02-04,Y,N,0
R3X8PFJEPUE,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-00302,US,4,Very good product,Happy with this magnetic tiles. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-04-15,Y,N,8
RNW5KTDHKPK,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-01369,US,5,Love it!,This is my second magnetic tiles from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-05-08,Y,N,0
RB4S8PCETTX,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-01029,US,5,Love it!,This is my second magnetic tiles from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-10-29,N,N,2
R8W4QWLEN63,B03WTWXEDC,CloudNest Magnetic Tiles — STEM Learning & Educational,CUST-01274,US,5,Love it!,This is my second magnetic tiles from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-03-24,Y,N,0
R95TY22C933,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-00726,US,4,Solid quality,"Solid product from CloudNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-04-19,Y,N,0
RFJZ1GD2ULR,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-01764,US,5,Exactly as described,I've been using the rc car for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-11-02,Y,N,0
RLSXAZD537Y,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-01761,US,5,"Five stars, would buy again",This is my second rc car from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-06-27,Y,N,2
RH4XWLBJ5XX,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-00094,US,5,"Five stars, would buy again","Really impressed with the build quality of this rc car. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-01-12,Y,N,0
RC5J8H922A4,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-01279,US,5,Exceeded my expectations,"Really impressed with the build quality of this rc car. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-05-11,N,N,8
RTLCJPJP80H,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-01726,US,5,Love it!,I've been using the rc car for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-04-06,Y,N,1
RHFDW2NK7WZ,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-01433,US,5,Best purchase this year,I've been using the rc car for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-02-25,Y,N,5
RSK2AX77PYU,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-00181,US,5,Best purchase this year,"Really impressed with the build quality of this rc car. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-06-27,Y,N,2
RB3XVZNRU7V,B0M2UGJMKQ,CloudNest RC Car — STEM Learning & Interactive,CUST-01173,US,5,Love it!,I've been using the rc car for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-05-28,N,N,3
RWD38S3YGTE,B0SH0V1DCR,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,CUST-01728,US,1,Do not buy,Arrived damaged and non-functional. The nerf-style blaster feels like cheap plastic. Very disappointed with this purchase.,2026-05-20,Y,N,0
RN5KBYMKHL5,B0SH0V1DCR,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,CUST-00766,US,3,Average product,"The nerf-style blaster is okay but I expected a bit more. It works, though the materials feel cheaper than the photos suggest. Probably fine for light use.",2025-04-10,Y,N,1
RD6527JGY40,B0SH0V1DCR,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,CUST-00858,US,5,Love it!,This is my second nerf-style blaster from KiddoCraft and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-09-09,Y,N,0
RHNEAYUTKEE,B0SH0V1DCR,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,CUST-00999,US,1,Waste of money,Terrible quality. The nerf-style blaster stopped working after a week and getting a refund was a hassle. Would give zero stars if I could.,2026-07-13,Y,N,1
RE7ACXEP7SD,B0SH0V1DCR,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,CUST-01084,US,3,Average product,"The nerf-style blaster is okay but I expected a bit more. It works, though the materials feel cheaper than the photos suggest. Probably fine for light use.",2025-11-30,Y,N,0
RCSS6VXKZK2,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-01732,US,2,Disappointed,This science kit stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2025-12-12,Y,N,1
RPG793V1ZXR,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-01068,US,5,Love it!,This is my second science kit from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-05-09,Y,N,5
R5GMZ8AL6G1,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-00080,US,4,Great value for the price,The science kit is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-03-07,Y,N,3
RSW602EWGVU,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-01412,US,2,Broke quickly,This science kit stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-05-07,Y,N,0
R41QG3LL0WC,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-00958,US,5,"Five stars, would buy again","Really impressed with the build quality of this science kit. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-09-13,N,N,0
R926JBMWFML,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-01697,US,1,Stopped working after a week,Terrible quality. The science kit stopped working after a week and getting a refund was a hassle. Would give zero stars if I could.,2025-07-07,Y,N,0
RNBB9RT66T0,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-01290,US,3,Mixed feelings,"Mixed feelings about this science kit. It works fine so far, but I'm not confident it will last long. Time will tell.",2025-03-27,Y,N,0
RTTW0ZZ9F78,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-00407,US,1,Stopped working after a week,Terrible quality. The science kit stopped working after a week and getting a refund was a hassle. Would give zero stars if I could.,2026-04-21,N,N,0
R2FS9AG4VSR,B0FPMT2SF9,CloudNest Science Kit — Educational & Non-Toxic,CUST-00197,US,4,Very good product,The science kit is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-07-10,Y,N,0
RGWWZ0BRKW3,B09V1N9TED,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,CUST-01051,US,2,Disappointed,This puzzle set stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-01-18,Y,N,2
R50UU58WDDT,B09V1N9TED,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,CUST-00839,US,1,Waste of money,Arrived damaged and non-functional. The puzzle set feels like cheap plastic. Very disappointed with this purchase.,2026-07-05,Y,N,3
R9MXAZ97GM8,B09V1N9TED,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,CUST-00607,US,5,"Five stars, would buy again",I've been using the puzzle set for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-04-14,Y,N,0
RES9UVP5CRQ,B09V1N9TED,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,CUST-00035,US,1,Arrived damaged,Terrible quality. The puzzle set stopped working after a week and getting a refund was a hassle. Would give zero stars if I could.,2026-04-19,Y,N,0
RNRNXXQF3Z0,B09V1N9TED,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,CUST-01468,US,1,Do not buy,Arrived damaged and non-functional. The puzzle set feels like cheap plastic. Very disappointed with this purchase.,2025-09-20,Y,N,2
RY7BHB8RPB4,B09V1N9TED,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,CUST-01289,US,1,Waste of money,Arrived damaged and non-functional. The puzzle set feels like cheap plastic. Very disappointed with this purchase.,2025-01-23,Y,N,1
RT4XS27JR77,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,CUST-00165,US,0,Exceeded my expectations,I've been using the dollhouse for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-11-24,Y,N,20
RN7RYJDASAU,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,CUST-00063,US,5,Exactly as described,This is my second dollhouse from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-04-11,N,N,0
RRF36X3R2Q5,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,GUEST-54442,US,2,Quality could be better,Not thrilled with this dollhouse. It feels flimsy and the performance is inconsistent. I probably wouldn't buy from CloudNest again.,2025-12-03,Y,N,0
RS6V3YKL5E7,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,CUST-00231,US,4,Very good product,"Solid product from CloudNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-12-24,Y,N,0
RPJC029MAL5,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,CUST-00346,US,5,Best purchase this year,This is my second dollhouse from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-07-17,Y,N,5
R73BUP4M4SE,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,CUST-00801,US,5,"Five stars, would buy again",This is my second dollhouse from CloudNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-01-02,Y,N,12
R549GDQPKDP,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,CUST-00192,US,4,Solid quality,The dollhouse is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-07-11,Y,N,0
RC5BFB57F51,B02LTJA2NA,CloudNest Dollhouse — Ages 3+ & Interactive,CUST-00543,US,5,Best purchase this year,I've been using the dollhouse for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-04-12,Y,N,2
R6T661P7AEM,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-00944,US,4,Very good product,Happy with this label maker. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-06-15,Y,N,0
R2HZG4LC1AW,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-00957,US,5,Exceeded my expectations,This is my second label maker from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-09-08,Y,N,1
RWFEALK71QZ,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-00010,US,5,Love it!,"Really impressed with the build quality of this label maker. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-04-01,Y,N,1
RC32QT4LZ7N,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-00605,US,5,Best purchase this year,I've been using the label maker for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-11-17,Y,N,0
RE3NMNECAS5,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-01543,US,5,Best purchase this year,This is my second label maker from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-02-04,Y,N,1
RPWF0LHKNWL,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-01378,US,4,Great value for the price,The label maker is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-07-21,Y,N,0
RBJ2WY8WNRU,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-01695,US,5,Exceeded my expectations,"Really impressed with the build quality of this label maker. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-12-02,Y,N,1
RKQBX9HKAFH,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-01049,US,5,Love it!,"Really impressed with the build quality of this label maker. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-02-20,Y,N,1
R8JUPLPQPG9,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-00143,US,4,"Good, with minor nitpicks",The label maker is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-08-17,Y,N,0
R6CAG7YP6QB,B0E48MCY15,WriteWell Label Maker — Durable & Multipurpose,CUST-01645,US,4,Great value for the price,The label maker is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-01-28,Y,N,0
RJECCPAWBNX,B06HX4SP7L,ProGrip Gel Pen Set — Ergonomic & Durable,CUST-01356,US,4,Very good product,Happy with this gel pen set. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-10-01,Y,N,2
R8RBA4KQ193,B06HX4SP7L,ProGrip Gel Pen Set — Ergonomic & Durable,CUST-00184,US,4,Great value for the price,Happy with this gel pen set. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-03-09,Y,N,0
R1W9VZ7MSXM,B06HX4SP7L,ProGrip Gel Pen Set — Ergonomic & Durable,CUST-00135,US,5,Love it!,"Really impressed with the build quality of this gel pen set. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-06-18,Y,N,2
R6RN1QY48FM,B06HX4SP7L,ProGrip Gel Pen Set — Ergonomic & Durable,CUST-01048,US,4,"Good, with minor nitpicks","Solid product from ProGrip. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-10-16,Y,N,2
R927X123W10,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-01454,US,1,Terrible product,Arrived damaged and non-functional. The paper shredder feels like cheap plastic. Very disappointed with this purchase.,2025-12-08,N,N,2
R2Y0DHADERW,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-01214,US,4,Solid quality,The paper shredder is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-09-05,N,N,0
RC5ADPD016M,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,GUEST-18569,US,4,Happy with this purchase,The paper shredder is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-12-05,N,N,0
R9G0X4SDS8F,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,GUEST-61919,US,5,"Five stars, would buy again",This is my second paper shredder from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-03-08,Y,N,0
RTKPYUQH98N,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00124,US,5,Exceeded my expectations,"Really impressed with the build quality of this paper shredder. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-05-30,Y,N,2
R8L17ECY9WD,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-01106,US,5,Best purchase this year,"Really impressed with the build quality of this paper shredder. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-03-10,Y,N,1
RE892P82V6P,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00649,US,4,Happy with this purchase,The paper shredder is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-01-30,N,N,2
RE3ADJW0QYK,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00358,US,5,"Five stars, would buy again",This is my second paper shredder from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-01-19,Y,N,3
RCDNSXSCH7Y,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00625,US,5,"Five stars, would buy again",I've been using the paper shredder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-05-16,Y,N,0
R4X77A79F49,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00710,US,4,Great value for the price,Happy with this paper shredder. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-01-29,Y,N,0
RHGV8JFRC3W,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00506,US,5,Best purchase this year,"Really impressed with the build quality of this paper shredder. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-09-21,Y,N,0
RKVBPCZQKDK,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00175,US,5,Best purchase this year,"Really impressed with the build quality of this paper shredder. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-05-15,Y,N,1
RLRDMSTBLTF,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00452,US,5,"Five stars, would buy again","Really impressed with the build quality of this paper shredder. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-02-27,Y,N,0
RC4WX3DBMGU,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00475,US,5,Exceeded my expectations,This is my second paper shredder from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-09-09,Y,N,8
RV6LC4CB4ML,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-01480,US,5,Love it!,This is my second paper shredder from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-09-04,Y,N,0
RG1THK57PBF,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00851,US,4,Very good product,The paper shredder is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-06-11,N,N,1
RZZCGTNNPKB,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00649,US,5,Best purchase this year,I've been using the paper shredder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-11-14,Y,N,0
RCRA26Q7JZ1,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-01639,US,5,Exactly as described,I've been using the paper shredder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-04-30,N,N,1
RCGCGRWJLR4,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,GUEST-20546,US,3,Average product,"The paper shredder is okay but I expected a bit more. It works, though the materials feel cheaper than the photos suggest. Probably fine for light use.",2026-06-25,Y,N,0
RE6WL233JBX,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-01662,US,5,"Five stars, would buy again",,2026-01-08,Y,N,2
RF63ND7JHUK,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00477,US,4,Great value for the price,Happy with this paper shredder. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-02-18,N,N,0
RZSWR8MLXTK,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00605,US,2,Broke quickly,Disappointed in this paper shredder. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2025-02-15,Y,N,0
RD8FFLWUS43,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-00969,US,5,Exceeded my expectations,I've been using the paper shredder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-04-24,Y,N,0
RCNEEZFE4XD,B0NQJ9A5QP,WriteWell Paper Shredder — Ergonomic & Space Saving,CUST-01272,US,4,Happy with this purchase,Happy with this paper shredder. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-03-18,Y,N,3
RMCGWU0UHZD,B0TJL2AZQH,ProGrip File Folders — Ergonomic & Multipurpose,GUEST-55137,US,1,Do not buy,Terrible quality. The file folders stopped working after a week and getting a refund was a hassle. Would give zero stars if I could.,2026-05-01,Y,N,3
RX2A5AMLHEW,B0TJL2AZQH,ProGrip File Folders — Ergonomic & Multipurpose,CUST-00755,US,5,Love it!,I've been using the file folders for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-12-17,Y,N,2
RZSM2QJYFW6,B0TJL2AZQH,ProGrip File Folders — Ergonomic & Multipurpose,GUEST-85426,US,5,Exceeded my expectations,I've been using the file folders for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-01-17,Y,N,0
RGVTK9VDKKQ,B0TJL2AZQH,ProGrip File Folders — Ergonomic & Multipurpose,CUST-01767,US,4,Great value for the price,The file folders is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-09-03,Y,N,0
RRR236584CX,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01024,US,5,Love it!,This is my second standing desk converter from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-07-14,Y,N,5
RKTM9RFB79Y,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01765,US,4,Solid quality,"Solid product from WriteWell. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-06-16,Y,N,0
R8JGNB92R05,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00750,US,5,Exactly as described,"Really impressed with the build quality of this standing desk converter. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-05-09,N,N,1
RQNS7BAEDWM,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01002,US,5,Best purchase this year,I've been using the standing desk converter for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-12-07,N,N,0
RRBF776Y8Y3,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00346,US,4,Happy with this purchase,Happy with this standing desk converter. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-08-15,Y,N,3
R9G19URFCGG,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01743,US,5,Exactly as described,I've been using the standing desk converter for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-09-22,Y,N,12
